DECILE1,LSAT,UGPA,grad,fulltime,FAM_INC,gender,race1,Y,TIER,A,U_UGPA,U_LSAT,U_TIER
8.0,34.0,2.8,1,1,4.0,0,white,1,3.0,0,-0.4804957978891027,-2.8920640888492954,-0.24824057324139437
4.0,26.0,2.8,1,1,2.0,0,black,0,3.0,1,-0.4652012555713232,-8.70404801892763,0.4431784331340296
3.0,39.0,2.8,1,1,4.0,1,white,1,3.0,0,-0.37081923211489665,1.3052155590432761,-0.6648032013721688
8.0,33.0,2.8,1,1,3.0,1,white,1,2.0,0,-0.3631719609560071,-3.6007764059958944,-1.1524686469321472
2.0,41.0,2.8,1,1,5.0,1,white,1,3.0,0,-0.3784665032737866,2.2112075240824396,-0.8438876533075712
3.0,42.0,2.8,1,1,4.0,1,white,1,4.0,0,-0.37081923211489665,4.305215559043276,0.08525922174936662
2.0,34.0,2.8,1,1,5.0,1,hisp,1,3.0,1,-0.3784665032737866,-4.78879247591756,-0.26069997392448707
6.0,34.0,2.8,1,1,4.0,0,white,1,2.0,0,-0.4804957978891027,-2.8920640888492954,-1.2482405732413944
5.0,34.0,2.8,1,1,4.0,1,white,1,3.0,0,-0.37081923211489665,-3.694784440956724,-0.24824057324139437
2.0,34.0,2.8,1,1,5.0,0,white,1,2.0,0,-0.48814306904799265,-3.986072123810125,-1.260699973924487
10.0,41.0,2.8,1,1,3.0,1,white,1,4.0,0,-0.3631719609560071,4.399223594004106,0.18103114805861376
1.0,44.0,2.8,1,1,5.0,1,white,1,4.0,0,-0.3784665032737866,5.21120752408244,-0.09382523018603539
5.0,40.0,2.8,1,1,4.0,1,white,1,3.0,0,-0.37081923211489665,2.305215559043276,-0.7481157269983236
5.0,35.0,2.8,1,1,3.0,1,hisp,1,2.0,1,-0.3631719609560071,-1.6007764059958944,-1.319093698184457
5.0,36.0,2.8,1,1,4.0,1,white,1,3.0,0,-0.37081923211489665,-1.6947844409567239,-0.4148656244937041
8.0,28.0,2.8,1,1,5.0,0,white,1,2.0,0,-0.48814306904799265,-9.986072123810125,-0.7608248201675578
6.0,39.0,2.8,1,1,3.0,0,white,1,3.0,0,-0.47284852673021316,3.201943946111541,-0.6523438006890765
8.0,33.5,2.8,1,1,3.0,1,white,1,4.0,0,-0.3631719609560071,-3.1007764059958944,0.8058750902547756
2.0,36.0,2.8,1,1,2.0,0,asian,1,3.0,1,-0.4652012555713232,1.2959519810723705,-0.38994682312751916
5.0,39.0,2.8,1,1,4.0,1,white,1,5.0,0,-0.37081923211489665,1.3052155590432761,1.3351967986278312
8.0,37.0,2.8,1,0,5.0,0,white,1,5.0,0,-0.48814306904799265,-0.9860721238101249,1.4893624491970483
10.0,42.0,2.8,1,1,4.0,0,white,1,5.0,0,-0.4804957978891027,5.1079359111507046,1.0852592217493666
4.0,39.0,2.8,1,0,4.0,1,white,1,4.0,0,-0.37081923211489665,1.3052155590432761,0.33519679862783125
3.0,33.0,2.8,1,1,4.0,0,white,1,4.0,0,-0.4804957978891027,-3.8920640888492954,0.8350719523847605
9.0,36.0,2.8,1,1,3.0,1,white,1,4.0,0,-0.3631719609560071,-0.6007764059958944,0.5975937761893881
3.0,32.0,2.8,1,1,3.0,1,asian,1,5.0,1,-0.3631719609560071,-4.600776405995894,1.9308438786940076
1.0,38.0,2.8,0,1,4.0,0,white,1,3.0,0,-0.4804957978891027,1.1079359111507046,-0.5814906757460139
5.0,34.0,2.8,0,0,3.0,1,asian,0,3.0,1,-0.3631719609560071,-2.6007764059958944,-0.2357811725583021
6.0,41.0,2.8,1,1,4.0,0,white,1,4.0,0,-0.4804957978891027,4.1079359111507046,0.1685717473755215
9.0,41.0,3.9,1,1,3.0,0,white,1,6.0,0,0.6271514732697869,5.201943946111541,1.4658692988608086
4.0,36.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,-1.6947844409567239,1.8699725263084908
1.0,36.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,-1.6947844409567239,1.8699725263084908
3.0,32.0,3.9,1,1,4.0,1,white,1,2.0,0,0.7291807678851034,-5.694784440956724,-1.7967773711868897
10.0,42.0,3.9,1,1,4.0,0,white,1,5.0,0,0.6195042021108974,5.1079359111507046,0.3700973725515615
5.0,40.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,4.201943946111541,-0.45081817551303605
4.0,36.0,3.9,1,1,3.0,1,white,1,5.0,0,0.736828039043993,-0.6007764059958944,0.8824319269915835
7.0,41.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,3.305215559043276,1.4534098981777168
10.0,36.0,3.9,1,1,2.0,1,hisp,1,5.0,1,0.7444753102028829,0.493231628964935,0.8948913276746762
7.0,36.0,3.9,1,1,2.0,0,black,1,6.0,1,0.6347987444286769,1.2959519810723705,1.8948913276746762
8.0,42.0,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,6.201943946111541,-1.6174432267653458
6.0,41.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,4.399223594004106,-0.5341307011391914
7.0,44.0,3.9,1,1,3.0,1,white,1,5.0,0,0.736828039043993,7.399223594004106,0.21593172198234445
8.0,38.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,1.1079359111507046,-0.296652524943819
7.0,46.0,3.9,1,1,4.0,0,white,1,5.0,0,0.6195042021108974,9.107935911150705,0.03684727004694199
7.0,39.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,2.3992235940041056,-0.3675056498868816
3.0,43.0,3.9,1,1,2.0,0,white,1,5.0,0,0.6347987444286769,8.29595198107237,0.3117036482915916
10.0,36.0,3.9,1,1,3.0,0,white,1,5.0,0,0.6271514732697869,0.2019439461115411,0.8824319269915835
6.0,44.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,7.399223594004106,-0.7840682780176556
1.0,33.0,3.9,1,1,4.0,0,black,1,6.0,1,0.6195042021108974,-3.8920640888492954,2.119910103186956
10.0,34.5,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,-1.298056053888459,0.007400715430815552
5.0,44.0,3.9,1,1,2.0,1,white,1,5.0,0,0.7444753102028829,8.493231628964935,0.22839112266543715
8.0,45.5,3.9,1,1,5.0,1,white,1,5.0,0,0.7215334967262135,6.71120752408244,0.06604413217692695
3.0,31.0,3.9,1,1,4.0,0,white,1,3.0,0,0.6195042021108974,-5.8920640888492954,-0.7134648455607344
6.0,32.5,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,-5.194784440956724,1.1615663660000326
6.0,44.0,3.9,1,1,3.0,1,white,1,6.0,0,0.736828039043993,7.399223594004106,1.2159317219823444
10.0,32.0,3.9,1,1,4.0,0,white,1,3.0,0,0.6195042021108974,-4.8920640888492954,-0.7967773711868897
10.0,42.0,3.9,1,0,4.0,1,white,1,3.0,0,0.7291807678851034,4.305215559043276,-1.6299026274484385
5.0,42.0,3.9,1,1,4.0,0,white,1,5.0,0,0.6195042021108974,5.1079359111507046,0.3700973725515615
2.0,44.0,3.9,1,1,4.0,0,white,1,5.0,0,0.6195042021108974,7.1079359111507046,0.20347232129925175
9.0,41.0,3.9,1,1,2.0,0,white,1,3.0,0,0.6347987444286769,6.2959519810723705,-1.5216713004560987
10.0,42.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,6.201943946111541,-0.6174432267653458
10.0,46.0,3.9,1,1,4.0,0,white,1,6.0,0,0.6195042021108974,9.107935911150705,1.036847270046942
10.0,41.0,3.9,1,1,3.0,0,white,1,5.0,0,0.6271514732697869,5.201943946111541,0.46586929886080863
5.0,31.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,-4.798056053888459,0.2989945551223574
8.0,36.0,3.9,1,1,5.0,1,white,1,3.0,0,0.7215334967262135,-2.7887924759175604,-1.142486874374602
6.0,37.0,3.9,1,0,2.0,0,white,1,4.0,0,0.6347987444286769,2.2959519810723705,-0.18842119795147916
5.0,35.0,3.9,1,0,3.0,0,white,1,3.0,0,0.6271514732697869,-0.7980560538884589,-1.034255547382262
3.0,42.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,4.305215559043276,1.3700973725515615
8.0,39.0,3.9,1,1,3.0,0,white,1,5.0,0,0.6271514732697869,3.201943946111541,0.6324943501131184
8.0,39.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,2.3992235940041056,-0.3675056498868816
7.0,40.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,2.305215559043276,-0.46327757619612875
5.0,37.0,3.9,1,1,4.0,1,other,1,3.0,1,0.7291807678851034,-0.6947844409567239,-1.2133399993176637
9.0,33.0,3.9,1,1,1.0,0,white,1,2.0,0,0.6424460155875664,-0.6100399839668,-1.842711694763767
10.0,35.0,3.9,1,1,3.0,0,white,1,6.0,0,0.6271514732697869,-0.7980560538884589,1.965744452617738
6.0,38.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,1.3992235940041056,-0.2841931242607263
10.0,48.0,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,12.201943946111541,-2.117318380522275
1.0,40.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,4.201943946111541,-0.45081817551303605
10.0,36.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,-0.8920640888492954,-0.13002747369150924
5.0,37.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,-0.6947844409567239,0.7866600006823363
7.0,42.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,4.305215559043276,0.3700973725515615
5.0,38.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,2.201943946111541,-0.2841931242607263
10.0,38.0,3.9,1,0,4.0,0,white,1,4.0,0,0.6195042021108974,1.1079359111507046,-0.296652524943819
8.0,40.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,3.3992235940041056,-0.45081817551303605
4.0,37.0,3.9,1,1,3.0,0,white,1,5.0,0,0.6271514732697869,1.201943946111541,0.7991194013654281
2.0,45.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,7.305215559043276,0.12015979567309731
9.0,37.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,1.201943946111541,-0.20088059863457186
2.0,44.0,3.9,1,1,3.0,0,white,1,6.0,0,0.6271514732697869,8.201943946111541,1.2159317219823444
6.0,40.0,3.9,1,1,3.0,0,hisp,1,3.0,1,0.6271514732697869,4.201943946111541,-1.450818175513036
1.0,34.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,-1.798056053888459,0.04905697824389321
10.0,40.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,3.1079359111507046,-0.46327757619612875
4.0,40.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,2.305215559043276,0.5367224238038713
4.0,44.0,3.9,1,1,3.0,1,white,1,6.0,0,0.736828039043993,7.399223594004106,1.2159317219823444
7.0,28.5,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,-7.298056053888459,-0.4927241308122552
10.0,36.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,-1.6947844409567239,-0.13002747369150924
5.0,40.0,3.9,1,1,2.0,0,white,1,6.0,0,0.6347987444286769,5.2959519810723705,1.5616412251700567
4.0,36.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,0.2019439461115411,-0.11756807300841654
7.0,43.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,6.399223594004106,-0.7007557523915011
10.0,38.0,3.9,1,1,2.0,1,white,1,4.0,0,0.7444753102028829,2.493231628964935,-0.2717337235776336
7.0,40.0,3.9,1,1,3.0,1,white,1,5.0,0,0.736828039043993,3.3992235940041056,0.549181824486964
9.0,40.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,2.305215559043276,0.5367224238038713
8.0,35.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,-2.694784440956724,-0.04671494806535392
7.0,37.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,0.39922359400410556,-0.20088059863457186
5.0,42.0,3.9,1,1,3.0,1,white,1,5.0,0,0.736828039043993,5.399223594004106,0.3825567732346542
4.0,42.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,4.305215559043276,0.3700973725515615
3.0,41.0,3.9,1,1,2.0,0,white,1,6.0,0,0.6347987444286769,6.2959519810723705,1.4783286995439013
9.0,44.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,6.305215559043276,1.2034723212992517
9.0,40.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,4.201943946111541,-0.45081817551303605
10.0,42.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,5.1079359111507046,-0.6299026274484385
9.0,32.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,-4.600776405995894,0.21568202949620296
5.0,42.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,4.305215559043276,1.3700973725515615
7.0,39.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,1.3052155590432761,-0.37996505056997343
10.0,42.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,5.399223594004106,-0.6174432267653458
7.0,45.0,3.9,1,1,4.0,0,white,1,6.0,0,0.6195042021108974,8.107935911150705,1.1201597956730973
7.0,46.0,3.9,1,1,4.0,0,white,1,6.0,0,0.6195042021108974,9.107935911150705,1.036847270046942
6.0,42.0,3.9,1,1,4.0,0,white,1,5.0,0,0.6195042021108974,5.1079359111507046,0.3700973725515615
10.0,41.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,3.305215559043276,0.4534098981777168
7.0,30.0,3.9,1,1,3.0,1,white,1,5.0,0,0.736828039043993,-6.600776405995894,1.3823070807485127
10.0,37.0,3.9,1,1,2.0,0,white,1,4.0,0,0.6347987444286769,2.2959519810723705,-0.18842119795147916
8.0,34.5,3.9,1,1,3.0,0,white,1,5.0,0,0.6271514732697869,-1.298056053888459,1.0074007154308156
7.0,28.5,3.9,1,0,2.0,1,white,1,4.0,0,0.7444753102028829,-7.006768371035065,0.5197352698708375
7.0,36.0,3.9,1,1,5.0,1,white,1,4.0,0,0.7215334967262135,-2.7887924759175604,-0.14248687437460195
9.0,35.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,-2.694784440956724,-0.04671494806535392
2.0,21.0,3.9,1,1,3.0,0,black,1,5.0,1,0.6271514732697869,-14.798056053888459,2.1321198113839066
4.0,43.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,5.305215559043276,1.286784846925407
8.0,35.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,-2.694784440956724,-0.04671494806535392
8.0,46.0,3.9,1,1,4.0,0,white,1,5.0,0,0.6195042021108974,9.107935911150705,0.03684727004694199
6.0,39.0,3.9,1,1,2.0,0,white,1,4.0,0,0.6347987444286769,4.2959519810723705,-0.3550462492037889
10.0,38.0,3.9,1,1,4.0,1,white,1,3.0,0,0.7291807678851034,0.30521555904327613,-1.296652524943819
10.0,39.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,2.1079359111507046,-0.37996505056997343
9.0,42.0,3.9,1,1,4.0,0,white,1,3.0,0,0.6195042021108974,5.1079359111507046,-1.6299026274484385
5.0,41.0,3.9,1,1,3.0,1,white,1,6.0,0,0.736828039043993,4.399223594004106,1.4658692988608086
10.0,46.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,8.305215559043276,-0.963152729953058
9.0,34.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,-1.798056053888459,0.04905697824389321
7.0,42.0,3.9,1,1,2.0,1,white,1,5.0,0,0.7444753102028829,6.493231628964935,0.3950161739177469
9.0,46.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,8.305215559043276,1.036847270046942
10.0,39.0,3.9,1,1,2.0,1,white,1,4.0,0,0.7444753102028829,3.493231628964935,-0.3550462492037889
5.0,43.0,3.9,1,1,3.0,1,white,1,6.0,0,0.736828039043993,6.399223594004106,1.2992442476084989
10.0,48.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,10.305215559043276,-0.12977778120536776
7.0,42.0,3.9,1,1,3.0,1,white,1,5.0,0,0.736828039043993,5.399223594004106,0.3825567732346542
8.0,40.0,3.9,1,1,3.0,1,white,1,6.0,0,0.736828039043993,3.3992235940041056,1.549181824486964
10.0,42.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,5.1079359111507046,-0.6299026274484385
8.0,38.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,0.30521555904327613,0.703347475056181
4.0,31.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,-6.694784440956724,0.2865351544392656
10.0,46.0,3.9,1,1,3.0,0,white,1,6.0,0,0.6271514732697869,10.201943946111541,1.0493066707300347
1.0,37.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,-0.6947844409567239,1.7866600006823363
6.0,46.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,8.305215559043276,0.03684727004694199
10.0,37.0,3.9,1,0,3.0,0,hisp,1,3.0,1,0.6271514732697869,1.201943946111541,-1.2008805986345719
10.0,31.0,3.9,1,0,4.0,0,black,1,2.0,1,0.6195042021108974,-5.8920640888492954,-1.7134648455607344
10.0,37.0,3.9,1,1,3.0,1,white,1,3.0,0,0.736828039043993,0.39922359400410556,-1.2008805986345719
10.0,35.0,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,-0.7980560538884589,-1.034255547382262
8.0,46.0,3.9,1,1,5.0,1,white,1,5.0,0,0.7215334967262135,7.21120752408244,0.02438786936384929
10.0,40.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,4.201943946111541,-0.45081817551303605
7.0,40.0,3.9,1,1,4.0,0,white,1,3.0,0,0.6195042021108974,3.1079359111507046,-1.4632775761961287
9.0,41.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,4.1079359111507046,-0.5465901018222832
10.0,34.0,3.9,1,1,4.0,0,white,1,3.0,0,0.6195042021108974,-2.8920640888492954,-0.9634024224391995
9.0,34.0,3.9,1,1,4.0,0,white,1,3.0,0,0.6195042021108974,-2.8920640888492954,-0.9634024224391995
6.0,31.0,3.9,1,1,2.0,1,white,1,4.0,0,0.7444753102028829,-4.506768371035065,0.3114539558054501
4.0,34.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,-2.6007764059958944,0.04905697824389321
7.0,47.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,9.305215559043276,0.9535347444207876
6.0,36.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,-0.8920640888492954,-0.13002747369150924
9.0,35.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,-0.7980560538884589,-0.03425554738226211
5.0,35.5,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,-0.2980560538884589,-0.07591181019533888
4.0,48.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,10.305215559043276,-0.12977778120536776
9.0,27.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,-8.798056053888459,0.6322446576269769
6.0,40.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,3.1079359111507046,-0.46327757619612875
7.0,31.0,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,-4.798056053888459,-0.7010054448776426
8.0,41.0,3.9,1,1,3.0,0,asian,1,4.0,1,0.6271514732697869,5.201943946111541,-0.5341307011391914
10.0,33.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,-3.8920640888492954,0.11991010318695583
4.0,45.0,3.9,1,1,3.0,1,asian,1,5.0,1,0.736828039043993,8.399223594004106,0.13261919635618913
8.0,41.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,4.1079359111507046,-0.5465901018222832
5.0,34.0,3.9,1,1,5.0,0,white,1,4.0,0,0.6118569309520074,-3.986072123810125,0.024138176877707807
8.0,39.0,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,3.201943946111541,-1.3675056498868816
10.0,38.0,3.9,1,1,3.0,1,white,1,4.0,0,0.736828039043993,1.3992235940041056,-0.2841931242607263
3.0,32.0,3.9,1,1,3.0,0,white,0,3.0,0,0.6271514732697869,-3.798056053888459,-0.784317970503797
2.0,42.0,3.9,1,1,4.0,0,white,1,5.0,0,0.6195042021108974,5.1079359111507046,0.3700973725515615
4.0,38.5,3.9,1,1,5.0,1,white,1,6.0,0,0.7215334967262135,-0.2887924759175604,1.6492318115600106
8.0,42.0,3.9,1,1,5.0,1,white,1,5.0,0,0.7215334967262135,3.2112075240824396,0.3576379718684688
5.0,28.0,3.9,1,1,4.0,0,other,1,4.0,1,0.6195042021108974,-8.892064088849295,0.5364727313177298
8.0,45.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,7.305215559043276,-0.8798402043269027
10.0,41.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,3.305215559043276,-0.5465901018222832
10.0,32.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,-4.8920640888492954,0.20322262881311026
8.0,37.0,3.9,1,1,3.0,0,black,1,3.0,1,0.6271514732697869,1.201943946111541,-1.2008805986345719
10.0,38.0,3.9,1,1,4.0,1,white,1,3.0,0,0.7291807678851034,0.30521555904327613,-1.296652524943819
4.0,30.0,3.9,1,1,3.0,0,white,1,2.0,0,0.6271514732697869,-5.798056053888459,-1.6176929192514873
7.0,42.0,3.9,1,1,3.0,1,white,1,3.0,0,0.736828039043993,5.399223594004106,-1.6174432267653458
8.0,42.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,4.305215559043276,-0.6299026274484385
1.0,40.0,3.9,1,1,5.0,1,other,1,5.0,1,0.7215334967262135,1.2112075240824396,0.5242630231207785
4.0,36.0,3.9,1,1,3.0,0,white,0,4.0,0,0.6271514732697869,0.2019439461115411,-0.11756807300841654
8.0,40.0,3.9,1,1,2.0,0,white,1,4.0,0,0.6347987444286769,5.2959519810723705,-0.43835877482994334
10.0,39.0,3.9,1,1,4.0,0,white,1,3.0,0,0.6195042021108974,2.1079359111507046,-1.3799650505699734
7.0,35.0,3.9,1,1,3.0,1,hisp,1,5.0,1,0.736828039043993,-1.6007764059958944,0.9657444526177379
3.0,44.0,3.9,1,1,2.0,0,white,1,4.0,0,0.6347987444286769,9.29595198107237,-0.7716088773345628
5.0,46.0,3.9,1,1,3.0,0,white,1,6.0,0,0.6271514732697869,10.201943946111541,1.0493066707300347
7.0,42.0,3.9,1,1,2.0,0,white,1,4.0,0,0.6347987444286769,7.2959519810723705,-0.6049838260822531
7.0,38.0,3.9,1,1,1.0,1,white,1,4.0,0,0.7521225813617725,3.5872396639257644,-0.2592743228945409
10.0,48.0,3.9,1,1,5.0,1,white,1,5.0,0,0.7215334967262135,9.21120752408244,-0.14223718188846046
7.0,38.0,3.9,1,1,3.0,1,white,1,3.0,0,0.736828039043993,1.3992235940041056,-1.2841931242607263
8.0,41.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,4.1079359111507046,-0.5465901018222832
9.0,48.0,3.9,1,1,4.0,0,white,1,5.0,0,0.6195042021108974,11.107935911150705,-0.12977778120536776
9.0,44.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,6.305215559043276,1.2034723212992517
9.0,45.5,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,7.805215559043276,1.0785035328600197
6.0,40.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,4.201943946111541,-0.45081817551303605
10.0,28.0,3.9,1,1,1.0,1,white,1,3.0,0,0.7521225813617725,-6.412760336074236,-0.4261490666329921
2.0,21.0,3.9,1,1,2.0,0,black,1,4.0,1,0.6347987444286769,-13.70404801892763,1.1445792120669993
1.0,41.0,3.9,1,1,2.0,1,hisp,1,5.0,1,0.7444753102028829,5.493231628964935,0.47832869954390134
4.0,38.0,3.9,1,1,2.0,0,white,1,3.0,0,0.6347987444286769,3.2959519810723705,-1.2717337235776336
9.0,40.0,3.9,1,1,3.0,0,white,1,4.0,0,0.6271514732697869,4.201943946111541,-0.45081817551303605
8.0,44.0,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,8.201943946111541,-1.7840682780176556
10.0,41.0,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,5.201943946111541,-1.5341307011391914
5.0,34.0,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,-1.798056053888459,-0.9509430217561068
10.0,37.0,3.9,1,1,4.0,1,white,1,4.0,0,0.7291807678851034,-0.6947844409567239,-0.21333999931766368
7.0,34.0,3.9,1,1,2.0,0,white,1,4.0,0,0.6347987444286769,-0.7040480189276295,0.061516378926985915
10.0,34.0,3.9,1,1,2.0,1,white,1,4.0,0,0.7444753102028829,-1.506768371035065,0.061516378926985915
9.0,41.0,3.9,1,1,4.0,1,white,1,6.0,0,0.7291807678851034,3.305215559043276,1.4534098981777168
9.0,29.0,3.9,1,1,4.0,0,white,1,3.0,0,0.6195042021108974,-7.8920640888492954,-0.5468397943084247
6.0,33.0,3.9,1,1,2.0,1,hisp,1,5.0,1,0.7444753102028829,-2.506768371035065,1.1448289045531403
10.0,42.0,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,6.201943946111541,-1.6174432267653458
5.0,37.0,3.9,1,1,4.0,0,white,1,5.0,0,0.6195042021108974,0.10793591115070456,0.7866600006823363
7.0,39.0,3.9,1,1,3.0,1,white,1,5.0,0,0.736828039043993,2.3992235940041056,0.6324943501131184
6.0,35.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,-1.8920640888492954,-0.04671494806535392
10.0,41.0,3.9,1,1,4.0,1,white,1,3.0,0,0.7291807678851034,3.305215559043276,-1.5465901018222832
10.0,34.0,3.9,1,1,4.0,0,white,1,4.0,0,0.6195042021108974,-2.8920640888492954,0.03659757756080051
10.0,44.0,3.9,1,1,5.0,1,white,1,6.0,0,0.7215334967262135,5.21120752408244,1.191012920616159
4.0,30.0,3.9,1,1,3.0,0,asian,0,5.0,1,0.6271514732697869,-5.798056053888459,1.3823070807485127
2.0,45.0,3.9,1,1,3.0,1,white,1,5.0,0,0.736828039043993,8.399223594004106,0.13261919635618913
10.0,48.0,3.9,1,1,4.0,1,asian,1,5.0,1,0.7291807678851034,10.305215559043276,-0.12977778120536776
3.0,36.0,3.9,1,1,3.0,0,other,0,3.0,1,0.6271514732697869,0.2019439461115411,-1.1175680730084165
5.0,39.0,3.9,1,1,4.0,1,asian,1,6.0,1,0.7291807678851034,1.3052155590432761,1.6200349494300266
10.0,46.0,3.9,1,0,2.0,0,white,1,4.0,0,0.6347987444286769,11.29595198107237,-0.9382339285868726
7.0,40.0,3.9,1,1,4.0,1,white,1,5.0,0,0.7291807678851034,2.305215559043276,0.5367224238038713
9.0,47.0,3.9,1,1,4.0,0,white,1,6.0,0,0.6195042021108974,10.107935911150705,0.9535347444207876
3.0,40.0,3.9,1,1,3.0,0,hisp,1,6.0,1,0.6271514732697869,4.201943946111541,1.549181824486964
4.0,38.0,3.9,1,1,4.0,0,white,1,3.0,0,0.6195042021108974,1.1079359111507046,-1.296652524943819
9.0,36.0,3.9,1,1,3.0,0,white,1,3.0,0,0.6271514732697869,0.2019439461115411,-1.1175680730084165
